Typical Measured Spectrum of Semrock Di02-R532 Optical Filter	
926.227	0.945122515273221
926.309	0.944900105492185
926.39	0.946788381973887
926.472	0.947943065099778
926.553	0.949985502141142
926.635	0.951747554392256
926.716	0.951058250415342
926.798	0.950926967532036
926.879	0.946074259435051
926.961	0.941583420697517
927.042	0.936285383932881
927.124	0.932674044086979
927.205	0.933252891584761
927.286	0.933766117432119
927.368	0.936186464374547
927.449	0.94001819494497
927.531	0.943461168888052
927.612	0.944735506274118
927.694	0.945221091248786
927.775	0.947041144365337
927.857	0.947198039122397
927.938	0.94772012807946
928.02	0.946754236426202
928.101	0.946873626006926
928.183	0.948331918018531
928.264	0.948816289225392
928.346	0.948901527740418
928.427	0.94633363803704
928.509	0.946129603182793
928.59	0.944540761304838
928.671	0.94375364768685
928.753	0.944833921942775
928.834	0.94594830780377
928.916	0.947317363185033
928.997	0.947419212405811
929.079	0.948239906300257
929.16	0.948116865737037
929.242	0.945872207997362
929.323	0.944988122701561
929.405	0.9433417660215
929.486	0.940735814386268
929.567	0.940736244503588
929.649	0.941877513437116
929.73	0.941504153889126
929.812	0.944242410355278
929.893	0.944501857510218
929.975	0.943961486495656
930.056	0.941757645451786
930.138	0.939579817093619
930.219	0.939795179691282
930.301	0.940035240622232
930.382	0.938775611514286
930.463	0.936687174650216
930.545	0.93871414333187
930.626	0.940993223218046
930.708	0.943606198770395
930.789	0.944651166790228
930.871	0.943751099144037
930.952	0.942620121077573
931.033	0.943100557819773
931.115	0.941902183188168
931.196	0.940707207459675
931.278	0.940006508540467
931.359	0.940455431097186
931.441	0.941896120323016
931.522	0.942108346124215
931.603	0.94163929082174
931.685	0.941534494683002
931.766	0.942147145239544
931.848	0.944635843357351
931.929	0.945221460114456
932.011	0.947570678019971
932.092	0.948318462302778
932.173	0.946772133490513
932.255	0.945989121978677
932.336	0.947228714726425
932.418	0.945177075958697
932.499	0.945287485793147
932.58	0.946025722394293
932.662	0.943516834540451
932.743	0.940504820966342
932.825	0.939307670552076
932.906	0.938810720975398
932.987	0.935576855657829
933.069	0.935495261872904
933.15	0.935609751076676
933.232	0.934456488502654
933.313	0.936827129764138
933.395	0.937683278454859
933.476	0.938317963794915
933.557	0.938678245250055
933.639	0.934969371949121
933.72	0.933896781885797
933.802	0.932318109967909
933.883	0.934022816839241
933.964	0.934879290618037
934.046	0.936727382339781
934.127	0.936203327765952
934.208	0.935845948000351
934.29	0.935890555257176
934.371	0.936664114311513
934.453	0.937391574793012
934.534	0.935852410272221
934.615	0.934661061783348
934.697	0.936862093096468
934.778	0.938098696664477
934.86	0.939376700509994
934.941	0.936897692244227
935.022	0.935178680891112
935.104	0.934705547972862
935.185	0.932679650434464
935.266	0.930581270315625
935.348	0.927711773551978
935.429	0.925575272306234
935.511	0.92568538993116
935.592	0.928358921867037
935.673	0.928908903495583
935.755	0.92815076386756
935.836	0.927261123922881
935.917	0.927715295600658
935.999	0.928631303000505
936.08	0.928150526200823
936.162	0.928508677756499
936.243	0.92655391343278
936.324	0.928185019936181
936.406	0.928831502072442
936.487	0.931396618114021
936.568	0.931558463186552
936.65	0.929842373000396
936.731	0.928419158337078
936.812	0.929805925332457
936.894	0.931389860146659
936.975	0.933797886464645
937.057	0.933415230565262
937.138	0.932853561194006
937.219	0.933452310192586
937.301	0.930617960497385
937.382	0.929172372941644
937.463	0.926020890937298
937.545	0.925622944995686
937.626	0.92185218264911
937.707	0.91938089748044
937.789	0.918248054952791
937.87	0.919648111667139
937.951	0.923479346949271
938.033	0.925946603842685
938.114	0.92527025607214
938.195	0.923375511067189
938.277	0.925852077168365
938.358	0.925892887222932
938.439	0.923183472764
938.521	0.921420282042363
938.602	0.922390123749674
938.683	0.920350915657041
938.765	0.921326127705836
938.846	0.921798870173427
938.927	0.926810390340315
939.009	0.929177304867719
939.09	0.931885528830078
939.171	0.933392504449407
939.253	0.934972414413931
939.334	0.934515299227408
939.415	0.93214107686447
939.497	0.929673962779166
939.578	0.927429032538709
939.659	0.928313842837523
939.741	0.927365367939911
939.822	0.928329735691387
939.903	0.929542118286288
939.985	0.929471614488863
940.066	0.931294377775503
940.147	0.931777229456205
940.229	0.929743569485019
940.31	0.925857490940333
940.391	0.924264704617439
940.473	0.927711124929341
940.554	0.927937386000854
940.635	0.927959062738042
940.716	0.926396636458949
940.798	0.926400359069326
940.879	0.929117772170895
940.96	0.930075102218785
941.003	0.927072288092143
941.091	0.924843297716974
941.172	0.925802242575053
941.254	0.923099087785855
941.336	0.921183586526531
941.417	0.918803296741453
941.499	0.918923002098948
941.58	0.91733263511079
941.662	0.918303388377994
941.744	0.919974841630136
941.825	0.921067243501463
941.907	0.92264841697618
941.988	0.924442398707542
942.07	0.922502862629944
942.151	0.925220442629434
942.233	0.925571519417468
942.315	0.927464252815698
942.396	0.92671120455552
942.478	0.925461261237838
942.559	0.923840041998407
942.641	0.926795180428778
942.723	0.925619407092023
942.804	0.925750305465589
942.886	0.926741084291515
942.967	0.930251496363653
943.049	0.931790187203359
943.13	0.932492302379908
943.212	0.931302530420081
943.294	0.932235463830744
943.375	0.929131578722255
943.457	0.929011109481793
943.538	0.931218262502077
943.62	0.933741378361107
943.701	0.9331809903408
943.783	0.932164817726536
943.865	0.933054123542984
943.946	0.933423011475185
944.028	0.933348657391595
944.109	0.931947917120038
944.191	0.933544955583314
944.272	0.934856504433504
944.354	0.934120851392855
944.436	0.934536062245511
944.517	0.935102360747101
944.599	0.932860153183306
944.68	0.934543429548408
944.762	0.933962392623756
944.843	0.933378171718325
944.925	0.93289299389164
945.006	0.932776777702483
945.088	0.932677065172029
945.169	0.929947791693554
945.251	0.929920764088228
945.333	0.931329456396809
945.414	0.930611566672795
945.496	0.929700901653339
945.577	0.928607088473261
945.659	0.930070747116201
945.74	0.930342843816345
945.822	0.928105397360969
945.903	0.926625731004108
945.985	0.926727309685618
946.066	0.929425551214102
946.148	0.931304181977286
946.23	0.934120498704208
946.311	0.93567346963837
946.393	0.939392009681337
946.474	0.938518707794331
946.556	0.936356593504859
946.637	0.938634902583996
946.719	0.937763521504459
946.8	0.939283479480493
946.882	0.938707951059406
946.963	0.939919345367625
947.045	0.940253025884807
947.126	0.940933596902223
947.208	0.942473437722111
947.289	0.941436052174469
947.371	0.938794247971405
947.452	0.93795590209091
947.534	0.938732247095386
947.615	0.93834465933682
947.697	0.940792354424587
947.779	0.940391475927581
947.86	0.93996455072147
947.942	0.939307308026978
948.023	0.93753647892846
948.105	0.935543358649572
948.186	0.937387173619697
948.268	0.938062203225906
948.349	0.935741117733316
948.431	0.934625239309456
948.512	0.933485690996693
948.594	0.93409512747289
948.675	0.937389979428374
948.757	0.937691505690632
948.838	0.936935890895645
948.92	0.93938900025409
949.001	0.941634780088705
949.083	0.94206241017637
949.164	0.943309672195352
949.246	0.945561235080561
949.327	0.94805564018601
949.409	0.947566873916903
949.49	0.947500803602539
949.572	0.946735710279193
949.653	0.946044304317958
949.735	0.946314374716424
949.816	0.949220912525871
949.898	0.951083416204264
949.979	0.951953912212983
950.061	0.950541716276953
950.142	0.950180915168819
950.224	0.947461230443776
950.305	0.94403769570945
950.386	0.939997625849668
950.468	0.936080765565614
950.549	0.935328985111511
950.631	0.934527470668184
950.712	0.935979411316627
950.794	0.937747198137655
950.875	0.938751192439751
950.957	0.939153213124747
951.038	0.939465516856693
951.12	0.938682742811876
951.201	0.941071029668873
951.283	0.94172154101461
951.364	0.943028079937378
951.446	0.941136054825402
951.527	0.939227987150352
951.609	0.938392901091429
951.69	0.938170637029232
951.772	0.94055552444867
951.853	0.94150610607745
951.934	0.94061164319672
952.016	0.939687855176769
952.097	0.938890428540523
952.179	0.938864588109526
952.26	0.937497574668491
952.342	0.93852682004821
952.423	0.940549995178608
952.505	0.942246836188196
952.586	0.944003407937321
952.668	0.94483102054442
952.749	0.946645738681626
952.831	0.945525644030966
952.912	0.945726594833953
952.993	0.945536157523032
953.075	0.943773806571338
953.156	0.944691025895912
953.238	0.943666126783416
953.319	0.943564102549936
953.401	0.941980445019984
953.482	0.940780022385103
953.564	0.939688860326261
953.645	0.940369124903923
953.726	0.940924469459998
953.808	0.939113965415409
953.889	0.937205538010416
953.971	0.940024701522876
954.052	0.943024814937411
954.134	0.944517045876339
954.215	0.943660198587536
954.296	0.943624498789944
954.378	0.941225082654273
954.459	0.939647672529678
954.541	0.941720226043477
954.622	0.942735770251623
954.704	0.943745071514018
954.785	0.943309972021831
954.866	0.945104899294499
954.948	0.946372256377883
955.029	0.944473537942323
955.111	0.943700650419668
955.192	0.943384906830349
955.274	0.942564343157734
955.355	0.942112455666487
955.436	0.94116971923611
955.518	0.940688774756967
955.599	0.939269309348123
955.681	0.939674173399708
955.762	0.939626900808011
955.844	0.93796972480283
955.925	0.939059360328131
956.006	0.940885904251696
956.088	0.940208351186298
956.169	0.937714770245096
956.251	0.936968294285572
956.332	0.937447255232084
956.413	0.937287781773611
956.495	0.937785079068681
956.576	0.934358793498452
956.658	0.931178443427803
956.739	0.929769081435431
956.82	0.92992504597709
956.902	0.931510579622085
956.983	0.933529167959911
957.065	0.935910318292937
957.146	0.936173274635259
957.227	0.937129440780808
957.309	0.938442342429014
957.39	0.939942592218527
957.472	0.938371227380882
957.553	0.935978842179547
957.634	0.933387534283096
957.716	0.93182824301615
957.797	0.930538096795738
957.879	0.931204344486562
957.96	0.933375579620079
958.041	0.934542591717224
958.123	0.934973151479595
958.204	0.936013508649072
958.285	0.934510704858896
958.367	0.933087997223028
958.448	0.933244113171433
958.53	0.930209345676253
958.611	0.929745929911365
958.692	0.929005442121848
958.774	0.926630761409717
958.855	0.925768805675079
958.937	0.924895699081229
959.018	0.925454596141166
959.099	0.927326277276385
959.181	0.928510864898097
959.262	0.929090238577049
959.343	0.928576125747253
959.425	0.927442289779866
959.506	0.926964841421994
959.587	0.924208515626317
959.669	0.923741941240712
959.75	0.922380643644356
959.832	0.923514911368155
959.913	0.925655838944552
959.994	0.928225509188935
960.076	0.934210473846934
960.157	0.93799487765815
960.238	0.940654185721921
960.32	0.942044629034693
960.401	0.943021303210192
960.482	0.944550858519397
960.564	0.946910113740161
960.645	0.945374884247131
960.727	0.945095101548813
960.808	0.943870295880039
960.889	0.941524748841669
960.971	0.941399594856488
961.052	0.93748921882716
961.133	0.935485794633415
961.215	0.934764895132901
961.296	0.934792153655266
961.377	0.934904937323637
961.459	0.935657900718654
961.54	0.93381305688605
961.621	0.931398030745672
961.703	0.928930651223514
961.784	0.926735338112507
961.865	0.923820430732373
961.947	0.923396569099788
962.028	0.92380320752975
962.109	0.925908395639467
962.191	0.926470233131322
962.272	0.92722351989663
962.353	0.926951121596351
962.435	0.925055184367914
962.516	0.923964197580394
962.597	0.924958495476026
962.679	0.926564656260374
962.76	0.929224265693346
962.841	0.930624422117166
962.923	0.930881827863969
963.004	0.929313224853755
963.085	0.926615633083848
963.167	0.92503759722878
963.248	0.92664840352727
963.329	0.925496567132085
963.411	0.926501459152753
963.492	0.928880128985567
963.573	0.929425007130325
963.655	0.929441178723425
963.736	0.928611889826868
963.817	0.928260239653519
963.899	0.929141873036797
963.98	0.930329001615083
964.061	0.931653668581976
964.142	0.93213191452287
964.224	0.934055016557609
964.305	0.937168693258412
964.386	0.937179899173179
964.468	0.937702795289072
964.549	0.936903615321925
964.63	0.937758467650112
964.712	0.937088405440228
964.793	0.936114559500016
964.874	0.933711111576068
964.955	0.932379049549728
965.037	0.932017941790771
965.118	0.931388577954114
965.199	0.929838564278811
965.281	0.93030999807884
965.362	0.93224453233615
965.443	0.932722153200425
965.525	0.934161329742897
965.606	0.933706783166885
965.687	0.934956132201516
965.768	0.935224904910347
965.85	0.936472169517654
965.931	0.93438714893412
966.012	0.933859844244123
966.094	0.931810064578175
966.175	0.929681266826815
966.256	0.928209217558761
966.337	0.928176573222631
966.419	0.927792517417992
966.5	0.930355332157612
966.581	0.932638712793463
966.663	0.933350503526383
966.744	0.932507784077495
966.825	0.929765685218356
966.906	0.929423469533781
966.988	0.928961337833308
967.069	0.930305372263969
967.15	0.930105283207036
967.231	0.9304664965476
967.313	0.931625724801721
967.394	0.933793023048725
967.475	0.934131221018174
967.557	0.931412657528047
967.638	0.929098992917079
967.719	0.927905804015978
967.8	0.927652600769899
967.882	0.928541483228946
967.963	0.931875345567345
968.044	0.932494422219309
968.125	0.932267590948117
968.207	0.930275099418009
968.288	0.926559242130849
968.369	0.926812105375639
968.45	0.928537516146325
968.532	0.93079372844473
968.613	0.92987953418741
968.694	0.929238615959412
968.775	0.929505613494
968.857	0.930951611687632
968.938	0.93125438635858
969.019	0.930779859389195
969.1	0.930234322685977
969.182	0.926282687925013
969.263	0.925208842052658
969.344	0.92702141030144
969.425	0.925451169527109
969.507	0.922693219450799
969.588	0.921649688101911
969.669	0.922036058793708
969.75	0.926031638826531
969.832	0.928104471672817
969.913	0.932003322742734
969.994	0.933124420072162
970.075	0.933999035604441
970.157	0.93374837454994
970.238	0.934619902550896
970.319	0.933804831946745
970.4	0.932089433981866
970.481	0.930847576923632
970.563	0.929015212090419
970.644	0.929077786014483
970.725	0.927437822324675
970.806	0.927368953828618
970.888	0.927816279732958
970.969	0.92991519365046
971.05	0.930865478701525
971.131	0.932800017519348
971.213	0.933231634685533
971.294	0.935477693048015
971.375	0.935668501112128
971.456	0.935141680443061
971.537	0.93282348856872
971.619	0.931557493105708
971.7	0.932010412727167
971.781	0.933198640406566
971.862	0.936254699657392
971.943	0.939947311802581
972.025	0.942704419606306
972.106	0.94475312447744
972.187	0.943490094227719
972.268	0.942423248736373
972.349	0.938209127701065
972.431	0.938247275048512
972.512	0.939002276237651
972.593	0.940060832052853
972.674	0.939603496594785
972.756	0.941446550291593
972.837	0.944114833379888
972.918	0.945342117906621
972.999	0.944853005426706
973.08	0.94434230417141
973.161	0.942296902679631
973.243	0.938104083735629
973.324	0.935053023900348
973.405	0.934283465756674
973.486	0.936311571773952
973.567	0.93763247978047
973.649	0.938154508197782
973.73	0.939106437946708
973.811	0.939190292856536
973.892	0.936408989762424
973.973	0.937115324991468
974.055	0.938573745194498
974.136	0.942585593922759
974.217	0.942531275958157
974.298	0.941665959982697
974.379	0.942655699348491
974.46	0.943341761969755
974.542	0.943326780445987
974.623	0.940026078094037
974.704	0.937908279712181
974.785	0.937424077739969
974.866	0.936898599556524
974.948	0.934725522200278
975.029	0.934066373591274
975.11	0.932546150442804
975.191	0.933223786818
975.272	0.93486762622127
975.353	0.938074436997233
975.435	0.938699973488358
975.516	0.939446233376186
975.597	0.936915608806668
975.678	0.936613112666729
975.759	0.937062411902565
975.84	0.937027963577323
975.922	0.939619174136322
976.003	0.939441601722143
976.084	0.938591808385238
976.165	0.938827431780433
976.246	0.941318407851887
976.327	0.944091257767883
976.409	0.9448835347624
976.49	0.946928653759123
976.571	0.946924723461336
976.652	0.946153597456429
976.733	0.941295818548234
976.814	0.941121646944075
976.895	0.941302485814088
976.977	0.941414909289944
977.058	0.943079296305555
977.139	0.943283437451851
977.22	0.943281966614018
977.301	0.945979439577894
977.382	0.947557825495729
977.463	0.945695556588729
977.545	0.944402389657797
977.626	0.941450921134641
977.707	0.937559324474533
977.788	0.933807606293332
977.869	0.933443255011937
977.95	0.934986350465309
978.031	0.933834357376355
978.113	0.93454557372664
978.194	0.936226918648752
978.275	0.934708345051878
978.356	0.932980717027425
978.437	0.93311067624431
978.518	0.933695778643053
978.599	0.93865602458999
978.68	0.940371225214402
978.762	0.940533764577408
978.843	0.938155118464354
978.924	0.937704629944601
979.005	0.940717045820534
979.086	0.941300017041362
979.167	0.942832661402784
979.248	0.943033890410612
979.329	0.943119019392048
979.411	0.94309195106486
979.492	0.94434925360808
979.573	0.944519858426546
979.654	0.943398126101179
979.735	0.942968619518633
979.816	0.941957162234205
979.897	0.9397250109355
979.978	0.93679185967997
980	0.937926852562016
980.026	0.939595162958168
980.107	0.932035688188178
980.189	0.929166278384294
980.27	0.92636592499405
980.352	0.930480606506367
980.433	0.930096907183666
980.515	0.934373476314815
980.596	0.933282486970972
980.678	0.933383477375191
980.759	0.932992108808654
980.841	0.937339735560468
980.922	0.939631806012967
981.004	0.941693207088118
981.086	0.944238674210532
981.167	0.942373835734053
981.249	0.941463562421877
981.33	0.938665179420205
981.412	0.938751645886062
981.493	0.938144639748769
981.575	0.935554584645202
981.656	0.933999526855997
981.738	0.934920466304686
981.819	0.93420819817459
981.901	0.933413867455507
981.982	0.935223744806232
982.064	0.938037679911239
982.145	0.937196168146026
982.227	0.936329943288575
982.308	0.937723740647072
982.39	0.937307664511748
982.471	0.935402513424041
982.553	0.933810927283075
982.634	0.930194092528214
982.716	0.931018876145217
982.797	0.929952656394577
982.879	0.930913596622942
982.96	0.932202108446822
983.042	0.933820629604428
983.123	0.934370052385044
983.205	0.935997259773847
983.286	0.936513979852002
983.368	0.938876194258693
983.449	0.941238137256347
983.53	0.94109102661402
983.612	0.93835595914071
983.693	0.940794300710562
983.775	0.939884304736208
983.856	0.937125187895962
983.938	0.938043073722373
984.019	0.936492874868637
984.101	0.93438434413429
984.182	0.932165798744866
984.264	0.930124313516238
984.345	0.927431823090029
984.427	0.926213915595608
984.508	0.927899223635644
984.59	0.924992363570101
984.671	0.929713272691047
984.753	0.930069851732388
984.834	0.934573474467266
984.916	0.933831988427497
984.997	0.932822927365679
985.078	0.935092080534595
985.16	0.933961872989141
985.241	0.932946177762173
985.323	0.931544384055485
985.404	0.92909611072784
985.486	0.931325873673646
985.567	0.932060118056732
985.649	0.933883340304322
985.73	0.93553046568491
985.812	0.935587609391814
985.893	0.933426391547999
985.975	0.932044200198368
986.056	0.934109228480704
986.137	0.934106727039014
986.219	0.934689157934762
986.3	0.932554469310404
986.382	0.9312251644399
986.463	0.932226654623216
986.545	0.93083374271658
986.626	0.930212865583814
986.708	0.929983650773329
986.789	0.929481939357972
986.87	0.929716645800691
986.952	0.928886121418665
987.033	0.927551299088673
987.115	0.931073566078025
987.196	0.93150434584245
987.278	0.932046598738674
987.359	0.934248225709231
987.441	0.935418560574316
987.522	0.934541984173553
987.603	0.936235597315989
987.685	0.937990641644642
987.766	0.93480450272566
987.848	0.933123757442816
987.929	0.93028109893202
988.011	0.93088603396247
988.092	0.932628816313829
988.173	0.933631937909685
988.255	0.933775304557618
988.336	0.933537932695855
988.418	0.93062591965154
988.499	0.926722385501469
988.581	0.923637707993563
988.662	0.922562077520444
988.743	0.92414073880303
988.825	0.923942654782596
988.906	0.927838076455334
988.988	0.928883975814308
989.069	0.934229014566831
989.15	0.933910822286206
989.232	0.935619793498139
989.313	0.93598541040603
989.395	0.936421706962178
989.476	0.936358082554815
989.557	0.939413919099718
989.639	0.937666876688769
989.72	0.937358728281353
989.802	0.935084997077366
989.883	0.934426398403008
989.965	0.935966327182256
990.046	0.935295904188272
990.127	0.93769713098971
990.209	0.939343135104488
990.29	0.939358227173503
990.372	0.940515995079347
990.453	0.935851516705783
990.534	0.932676111284904
990.616	0.930750817280494
990.697	0.929269531686752
990.778	0.930254174019236
990.86	0.932838155044932
990.941	0.936348561141691
991.023	0.940261416834558
991.104	0.940778003143687
991.185	0.94680985284465
991.267	0.943071804261767
991.348	0.942668396903995
991.43	0.942203120458689
991.511	0.940996629905763
991.592	0.942296648092321
991.674	0.943707371583317
991.755	0.942563766930689
991.837	0.943337361180351
991.918	0.942311554819752
991.999	0.939159709294357
992.081	0.936661266790911
992.162	0.935709357463229
992.243	0.934368457495643
992.325	0.930939310275444
992.406	0.934274668908981
992.488	0.936560515026486
992.569	0.936629351185838
992.65	0.939718186378582
992.732	0.937950879074639
992.813	0.936315912597195
992.894	0.937181085096735
992.976	0.937576369736184
993.057	0.936560551091833
993.138	0.93710484567689
993.22	0.937836738857662
993.301	0.938748711604702
993.383	0.93416187722609
993.464	0.933667968032175
993.545	0.93108316592507
993.627	0.933885273005952
993.708	0.933980383656561
993.789	0.934178168380495
993.871	0.938223384185271
993.952	0.938662459906779
994.033	0.936575308736344
994.115	0.937076605839919
994.196	0.93253975608388
994.277	0.928341332143594
994.359	0.928928804704169
994.44	0.930340746461209
994.521	0.930161118808629
994.603	0.931569840898529
994.684	0.932753753196705
994.765	0.930581554727627
994.847	0.929382246444203
994.928	0.929841026144771
995.01	0.926964204949113
995.091	0.926018651434921
995.172	0.927247031614573
995.254	0.928276455647264
995.335	0.928428733769737
995.416	0.927365389315636
995.498	0.9265095814943
995.579	0.926487865798346
995.66	0.926736889577454
995.742	0.925098192226364
995.823	0.925313389836615
995.904	0.928192683794905
995.986	0.930201600874401
996.067	0.930085977357201
996.148	0.929328777663361
996.23	0.9254358330004
996.311	0.925882950912311
996.392	0.929081029403803
996.473	0.931034688812763
996.555	0.935002690285625
996.636	0.934843733102877
996.717	0.937397840058661
996.799	0.94059062828894
996.88	0.938059969892872
996.961	0.93649221745545
997.043	0.936122586070906
997.124	0.934617192718091
997.205	0.936328279005539
997.287	0.936741175441099
997.368	0.938126717688298
997.449	0.941182303452975
997.531	0.943397043981713
997.612	0.941752168014027
997.693	0.941011666361727
997.774	0.940204435724799
997.856	0.940325838200269
997.937	0.939014706679704
998.018	0.938375747278678
998.1	0.938168978604235
998.181	0.937229208256826
998.262	0.937519003183889
998.344	0.93669259571441
998.425	0.937505660266819
998.506	0.942100676705117
998.587	0.941277081542061
998.669	0.941778467407951
998.75	0.939902977980561
998.831	0.937308850335757
998.913	0.932984791311863
998.994	0.939007961211661
999.075	0.936593620251604
999.157	0.939140311469917
999.238	0.940295893682887
999.319	0.94182797174425
999.4	0.941459204480626
999.482	0.942972895895041
999.563	0.943026686124806
999.644	0.944754520603445
999.726	0.944613639825982
999.807	0.947198284427584
999.888	0.947741758895839
999.969	0.948637637028028
1000.051	0.950753035855528
1000.132	0.951006565952165
1000.213	0.953695291607626
1000.294	0.953789866386636
1000.376	0.949045969723394
1000.457	0.948584490218851
1000.538	0.945472629033582
1000.62	0.947529876108229
1000.701	0.946157146368953
1000.782	0.941610714847119
1000.863	0.94360739468156
1000.945	0.942316473696468
1001.026	0.939615168495203
1001.107	0.940875603986575
1001.188	0.946117505264539
1001.27	0.945294424246338
1001.351	0.945783046694185
1001.432	0.944962473010475
1001.513	0.946400601604147
1001.595	0.945478433587953
1001.676	0.94581172475478
1001.757	0.941765988974222
1001.838	0.941319138516378
1001.92	0.941154117642949
1002.001	0.940377978438848
1002.082	0.940465052035511
1002.163	0.935326476528614
1002.245	0.935557647856585
1002.326	0.929898809628141
1002.407	0.933256408927075
1002.488	0.936892224741056
1002.57	0.939944074365648
1002.651	0.941732115686038
1002.732	0.943057923521017
1002.813	0.941795896341048
1002.895	0.942911973427427
1002.976	0.942748174909897
1003.057	0.945887888555809
1003.138	0.946001186734822
1003.22	0.944925135140058
1003.301	0.943821717779039
1003.382	0.944711766018026
1003.463	0.939850604206296
1003.545	0.939755434291614
1003.626	0.93894702320949
1003.707	0.940384863872329
1003.788	0.945075418329268
1003.869	0.945922520990549
1003.951	0.948452695251723
1004.032	0.952769480252516
1004.113	0.951052038420081
1004.194	0.947758456654299
1004.276	0.948824858315959
1004.357	0.949414448274777
1004.438	0.950058882260533
1004.519	0.949825115332141
1004.6	0.95063193020047
1004.682	0.94749451464769
1004.763	0.946063089786892
1004.844	0.944922742928491
1004.925	0.943566167579003
1005	0.941097061752858
1005.072	0.939451846388434
1005.153	0.937028143494032
1005.234	0.937019784197476
1005.316	0.931964449369466
1005.397	0.928091818355011
1005.479	0.931271674940397
1005.56	0.930906868244787
1005.641	0.935046852937848
1005.723	0.933397188404092
1005.804	0.935642549372301
1005.885	0.93713026349811
1005.967	0.939720269544598
1006.048	0.941352587562464
1006.129	0.94100639406114
1006.211	0.939586655981343
1006.292	0.937330428501132
1006.373	0.934826449552609
1006.455	0.93489729181835
1006.536	0.927062729020405
1006.618	0.926169956667966
1006.699	0.923371267418793
1006.78	0.926942523687259
1006.862	0.926489991496672
1006.943	0.926291636098701
1007.024	0.931293956544114
1007.106	0.931449100777281
1007.187	0.931498708894713
1007.268	0.935521297716398
1007.35	0.934633792945193
1007.431	0.933381475457294
1007.512	0.930417613863492
1007.594	0.927424350559776
1007.675	0.930411613523658
1007.756	0.9353040548758
1007.838	0.93949185740551
1007.919	0.943995020399143
1008	0.944165472653229
1008.082	0.94824972411362
1008.163	0.949773892514319
1008.244	0.952009046428163
1008.326	0.95144989792904
1008.407	0.948503719498627
1008.488	0.95099905795173
1008.57	0.949677989820866
1008.651	0.943641463832852
1008.732	0.941298636362503
1008.814	0.93815841711541
1008.895	0.937828668820103
1008.976	0.938197134723791
1009.058	0.942149843218205
1009.139	0.944989756198156
1009.22	0.94506867081621
1009.302	0.944187907898435
1009.383	0.945987964614871
1009.464	0.942436920959487
1009.546	0.942161121503455
1009.627	0.938340556236068
1009.708	0.938733873464888
1009.79	0.937071154713893
1009.871	0.940996701785486
1009.952	0.939972536747858
1010.033	0.938239557229781
1010.115	0.937696831336201
1010.196	0.935886666876604
1010.277	0.929063770294882
1010.359	0.930135825070499
1010.44	0.929085269550235
1010.521	0.929553811000612
1010.603	0.930206046849917
1010.684	0.932340045313411
1010.765	0.9335009771416
1010.847	0.934825812845224
1010.928	0.939161244700437
1011.009	0.938965491547553
1011.09	0.940622742757866
1011.172	0.940879900340956
1011.253	0.939524851594349
1011.334	0.934446405549796
1011.416	0.935220476389841
1011.497	0.931736158305098
1011.578	0.931989081375655
1011.659	0.934927542177406
1011.741	0.933502750112512
1011.822	0.93053079945892
1011.903	0.93342468501299
1011.985	0.932996593476482
1012.066	0.93499583083581
1012.147	0.932811768890953
1012.228	0.933446077845601
1012.31	0.93396578867121
1012.391	0.935066107946693
1012.472	0.937803058946533
1012.554	0.938579405544361
1012.635	0.940903928440575
1012.716	0.938649614576111
1012.797	0.939517729485333
1012.879	0.937057360239829
1012.96	0.937661168515399
1013.041	0.934050158374122
1013.123	0.93592223773892
1013.204	0.937946008930314
1013.285	0.93794613120846
1013.366	0.936251048823359
1013.448	0.934461888662908
1013.529	0.932884275960986
1013.61	0.931174492028747
1013.691	0.929587930035006
1013.773	0.929583130047592
1013.854	0.932446737184419
1013.935	0.933332218774498
1014.016	0.932734967012429
1014.098	0.93227825844015
1014.179	0.934408864556744
1014.26	0.933838645939965
1014.342	0.932849735434838
1014.423	0.928585889158523
1014.504	0.930323940199759
1014.585	0.934329186569376
1014.667	0.937400296219185
1014.748	0.938979723803732
1014.829	0.938599201916678
1014.91	0.939709979052828
1014.992	0.93714225267943
1015.073	0.937144081896682
1015.154	0.938017737136853
1015.235	0.936968025109012
1015.317	0.939107373107589
1015.398	0.934965196176244
1015.479	0.939631997986133
1015.56	0.942613122187328
1015.641	0.93921343309995
1015.723	0.941698061528697
1015.804	0.939838652918297
1015.885	0.937820041690998
1015.966	0.93730356727549
1016.048	0.935469611036739
1016.129	0.932858327129589
1016.21	0.930311776532964
1016.291	0.927363281055193
1016.373	0.927296207249422
1016.454	0.92437538028673
1016.535	0.92982572675552
1016.616	0.926979002373384
1016.698	0.929140230505074
1016.779	0.932270672324128
1016.86	0.933330045539353
1016.941	0.933626778595664
1017.022	0.933526033732259
1017.104	0.933280007198308
1017.185	0.932485197588498
1017.266	0.936276325833858
1017.347	0.928890025041505
1017.429	0.936297698135852
1017.51	0.933095150001602
1017.591	0.929529972109015
1017.672	0.931459645018515
1017.753	0.933987432622136
1017.835	0.935026825352647
1017.916	0.936745703306803
1017.997	0.940898399155905
1018.078	0.934930204284814
1018.159	0.934934148913629
1018.241	0.936380928181577
1018.322	0.934540914748349
1018.403	0.932392963890181
1018.484	0.933651022515418
1018.565	0.933150236289953
1018.647	0.937182227013212
1018.728	0.936254053863483
1018.809	0.931008584169888
1018.89	0.929428393379947
1018.971	0.934062523410429
1019.053	0.933556846578883
1019.134	0.934373835852707
